City,REPORT_DAT,Month,Day,Year,REPORT_DAT,OFFENSE,Violent/Non-Violent
Washington DC,4/17/20,4,17,2020,Apr-43,THEFT F/AUTO,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/17/20,4,17,2020,May-43,THEFT F/AUTO,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,THEFT/OTHER,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,THEFT F/AUTO,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,THEFT/OTHER,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,THEFT/OTHER,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,BURGLARY,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,THEFT F/AUTO,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,THEFT F/AUTO,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,THEFT F/AUTO,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,ROBBERY,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,THEFT F/AUTO,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,THEFT/OTHER,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,THEFT F/AUTO,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,ROBBERY,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,THEFT F/AUTO,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,THEFT/OTHER,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,THEFT F/AUTO,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,THEFT/OTHER,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,BURGLARY,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,THEFT F/AUTO,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,ROBBERY,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,THEFT F/AUTO,Non-Violent
Washington DC,4/17/20,4,17,2020,May-43,THEFT F/AUTO,Non-Violent
Washington DC,4/18/20,4,18,2020,May-43,THEFT F/AUTO,Non-Violent
Washington DC,4/18/20,4,18,2020,May-43,ROBBERY,Non-Violent
Washington DC,4/18/20,4,18,2020,May-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/18/20,4,18,2020,May-43,THEFT/OTHER,Non-Violent
Washington DC,4/18/20,4,18,2020,May-43,THEFT F/AUTO,Non-Violent
Washington DC,4/18/20,4,18,2020,Jun-43,THEFT/OTHER,Non-Violent
Washington DC,4/18/20,4,18,2020,Jun-43,ROBBERY,Non-Violent
Washington DC,4/18/20,4,18,2020,Jun-43,THEFT F/AUTO,Non-Violent
Washington DC,4/18/20,4,18,2020,Jun-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/18/20,4,18,2020,Jun-43,THEFT F/AUTO,Non-Violent
Washington DC,4/18/20,4,18,2020,Jun-43,THEFT/OTHER,Non-Violent
Washington DC,4/18/20,4,18,2020,Jun-43,THEFT/OTHER,Non-Violent
Washington DC,4/18/20,4,18,2020,Jun-43,ROBBERY,Non-Violent
Washington DC,4/18/20,4,18,2020,Jun-43,THEFT/OTHER,Non-Violent
Washington DC,4/18/20,4,18,2020,Jun-43,THEFT/OTHER,Non-Violent
Washington DC,4/18/20,4,18,2020,Jun-43,THEFT F/AUTO,Non-Violent
Washington DC,4/18/20,4,18,2020,Jun-43,THEFT/OTHER,Non-Violent
Washington DC,4/18/20,4,18,2020,Jun-43,THEFT F/AUTO,Non-Violent
Washington DC,4/18/20,4,18,2020,Jun-43,THEFT/OTHER,Non-Violent
Washington DC,4/18/20,4,18,2020,Jun-43,THEFT/OTHER,Non-Violent
Washington DC,4/18/20,4,18,2020,Jun-43,THEFT/OTHER,Non-Violent
Washington DC,4/18/20,4,18,2020,Jun-43,THEFT F/AUTO,Non-Violent
Washington DC,4/18/20,4,18,2020,Jun-43,THEFT F/AUTO,Non-Violent
Washington DC,4/18/20,4,18,2020,Jun-43,BURGLARY,Non-Violent
Washington DC,4/18/20,4,18,2020,Jun-43,THEFT F/AUTO,Non-Violent
Washington DC,4/18/20,4,18,2020,Jun-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Jun-43,HOMICIDE,Violent 
Washington DC,4/19/20,4,19,2020,Jun-43,THEFT F/AUTO,Non-Violent
Washington DC,4/19/20,4,19,2020,Jun-43,THEFT F/AUTO,Non-Violent
Washington DC,4/19/20,4,19,2020,Jun-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Jun-43,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/19/20,4,19,2020,Jun-43,THEFT F/AUTO,Non-Violent
Washington DC,4/19/20,4,19,2020,Jun-43,BURGLARY,Non-Violent
Washington DC,4/19/20,4,19,2020,Jun-43,THEFT F/AUTO,Non-Violent
Washington DC,4/19/20,4,19,2020,Jun-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,BURGLARY,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,BURGLARY,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/19/20,4,19,2020,Jul-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,ROBBERY,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,THEFT F/AUTO,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,THEFT F/AUTO,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/19/20,4,19,2020,Jul-43,ROBBERY,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,THEFT F/AUTO,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/19/20,4,19,2020,Jul-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,THEFT F/AUTO,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,BURGLARY,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,BURGLARY,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,BURGLARY,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,ROBBERY,Non-Violent
Washington DC,4/19/20,4,19,2020,Jul-43,THEFT F/AUTO,Non-Violent
Washington DC,4/19/20,4,19,2020,Aug-43,THEFT F/AUTO,Non-Violent
Washington DC,4/19/20,4,19,2020,Aug-43,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/19/20,4,19,2020,Aug-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Aug-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Aug-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Aug-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Aug-43,THEFT F/AUTO,Non-Violent
Washington DC,4/19/20,4,19,2020,Aug-43,THEFT F/AUTO,Non-Violent
Washington DC,4/19/20,4,19,2020,Aug-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Aug-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/19/20,4,19,2020,Aug-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Aug-43,ROBBERY,Non-Violent
Washington DC,4/19/20,4,19,2020,Aug-43,THEFT F/AUTO,Non-Violent
Washington DC,4/19/20,4,19,2020,Aug-43,ROBBERY,Non-Violent
Washington DC,4/19/20,4,19,2020,Aug-43,ROBBERY,Non-Violent
Washington DC,4/19/20,4,19,2020,Aug-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Aug-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Aug-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Aug-43,THEFT/OTHER,Non-Violent
Washington DC,4/19/20,4,19,2020,Aug-43,THEFT/OTHER,Non-Violent
Washington DC,4/20/20,4,20,2020,Aug-43,THEFT F/AUTO,Non-Violent
Washington DC,4/20/20,4,20,2020,Aug-43,THEFT F/AUTO,Non-Violent
Washington DC,4/20/20,4,20,2020,Aug-43,THEFT F/AUTO,Non-Violent
Washington DC,4/20/20,4,20,2020,Aug-43,BURGLARY,Non-Violent
Washington DC,4/20/20,4,20,2020,Aug-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/20/20,4,20,2020,Aug-43,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/20/20,4,20,2020,Aug-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/20/20,4,20,2020,Aug-43,THEFT F/AUTO,Non-Violent
Washington DC,4/20/20,4,20,2020,Aug-43,THEFT/OTHER,Non-Violent
Washington DC,4/20/20,4,20,2020,Aug-43,THEFT/OTHER,Non-Violent
Washington DC,4/20/20,4,20,2020,Aug-43,THEFT/OTHER,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,THEFT F/AUTO,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/20/20,4,20,2020,Sep-43,THEFT/OTHER,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,SEX ABUSE,Violent 
Washington DC,4/20/20,4,20,2020,Sep-43,THEFT/OTHER,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,ROBBERY,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,THEFT/OTHER,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,BURGLARY,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,THEFT/OTHER,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/20/20,4,20,2020,Sep-43,ROBBERY,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,THEFT/OTHER,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,THEFT/OTHER,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,THEFT/OTHER,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,THEFT/OTHER,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,THEFT F/AUTO,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,THEFT/OTHER,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,ROBBERY,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,THEFT/OTHER,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,THEFT/OTHER,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,THEFT F/AUTO,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/20/20,4,20,2020,Sep-43,THEFT F/AUTO,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/20/20,4,20,2020,Sep-43,ROBBERY,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,THEFT/OTHER,Non-Violent
Washington DC,4/20/20,4,20,2020,Sep-43,THEFT F/AUTO,Non-Violent
Washington DC,4/20/20,4,20,2020,Oct-43,THEFT F/AUTO,Non-Violent
Washington DC,4/20/20,4,20,2020,Oct-43,THEFT/OTHER,Non-Violent
Washington DC,4/20/20,4,20,2020,Oct-43,THEFT F/AUTO,Non-Violent
Washington DC,4/20/20,4,20,2020,Oct-43,THEFT/OTHER,Non-Violent
Washington DC,4/20/20,4,20,2020,Oct-43,THEFT/OTHER,Non-Violent
Washington DC,4/20/20,4,20,2020,Oct-43,THEFT F/AUTO,Non-Violent
Washington DC,4/20/20,4,20,2020,Oct-43,THEFT F/AUTO,Non-Violent
Washington DC,4/20/20,4,20,2020,Oct-43,THEFT/OTHER,Non-Violent
Washington DC,4/20/20,4,20,2020,Oct-43,THEFT F/AUTO,Non-Violent
Washington DC,4/21/20,4,21,2020,Oct-43,THEFT F/AUTO,Non-Violent
Washington DC,4/21/20,4,21,2020,Oct-43,THEFT/OTHER,Non-Violent
Washington DC,4/21/20,4,21,2020,Oct-43,BURGLARY,Non-Violent
Washington DC,4/21/20,4,21,2020,Oct-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/21/20,4,21,2020,Oct-43,THEFT F/AUTO,Non-Violent
Washington DC,4/21/20,4,21,2020,Oct-43,THEFT/OTHER,Non-Violent
Washington DC,4/21/20,4,21,2020,Oct-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/21/20,4,21,2020,Oct-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/21/20,4,21,2020,Oct-43,ROBBERY,Non-Violent
Washington DC,4/21/20,4,21,2020,Oct-43,THEFT F/AUTO,Non-Violent
Washington DC,4/21/20,4,21,2020,Oct-43,ROBBERY,Non-Violent
Washington DC,4/21/20,4,21,2020,Oct-43,THEFT F/AUTO,Non-Violent
Washington DC,4/21/20,4,21,2020,Oct-43,BURGLARY,Non-Violent
Washington DC,4/21/20,4,21,2020,Oct-43,THEFT/OTHER,Non-Violent
Washington DC,4/21/20,4,21,2020,Oct-43,BURGLARY,Non-Violent
Washington DC,4/21/20,4,21,2020,Oct-43,THEFT F/AUTO,Non-Violent
Washington DC,4/21/20,4,21,2020,Oct-43,THEFT/OTHER,Non-Violent
Washington DC,4/21/20,4,21,2020,Oct-43,THEFT F/AUTO,Non-Violent
Washington DC,4/21/20,4,21,2020,Oct-43,THEFT/OTHER,Non-Violent
Washington DC,4/21/20,4,21,2020,Oct-43,THEFT/OTHER,Non-Violent
Washington DC,4/21/20,4,21,2020,Oct-43,THEFT F/AUTO,Non-Violent
Washington DC,4/21/20,4,21,2020,Oct-43,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/21/20,4,21,2020,Nov-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,THEFT/OTHER,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,THEFT/OTHER,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/21/20,4,21,2020,Nov-43,BURGLARY,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,THEFT/OTHER,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,THEFT/OTHER,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/21/20,4,21,2020,Nov-43,THEFT F/AUTO,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,THEFT F/AUTO,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,THEFT/OTHER,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,THEFT F/AUTO,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,THEFT/OTHER,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,THEFT/OTHER,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,THEFT/OTHER,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,THEFT/OTHER,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,THEFT/OTHER,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,THEFT/OTHER,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,THEFT F/AUTO,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,THEFT/OTHER,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,THEFT F/AUTO,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,THEFT F/AUTO,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,ROBBERY,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,THEFT F/AUTO,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,THEFT/OTHER,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,THEFT F/AUTO,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,THEFT F/AUTO,Non-Violent
Washington DC,4/21/20,4,21,2020,Nov-43,THEFT F/AUTO,Non-Violent
Washington DC,4/21/20,4,21,2020,Dec-43,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/21/20,4,21,2020,Dec-43,THEFT F/AUTO,Non-Violent
Washington DC,4/21/20,4,21,2020,Dec-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/21/20,4,21,2020,Dec-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/21/20,4,21,2020,Dec-43,THEFT/OTHER,Non-Violent
Washington DC,4/21/20,4,21,2020,Dec-43,THEFT F/AUTO,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,ROBBERY,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,THEFT F/AUTO,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,THEFT F/AUTO,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,BURGLARY,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,BURGLARY,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,THEFT F/AUTO,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,THEFT F/AUTO,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,THEFT F/AUTO,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,THEFT F/AUTO,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Dec-43,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,THEFT F/AUTO,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,THEFT F/AUTO,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,THEFT F/AUTO,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/22/20,4,22,2020,Jan-44,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,THEFT F/AUTO,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,THEFT F/AUTO,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/22/20,4,22,2020,Jan-44,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,THEFT F/AUTO,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,THEFT F/AUTO,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,THEFT F/AUTO,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,BURGLARY,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/22/20,4,22,2020,Jan-44,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Jan-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/22/20,4,22,2020,Feb-44,ROBBERY,Non-Violent
Washington DC,4/22/20,4,22,2020,Feb-44,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Feb-44,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/22/20,4,22,2020,Feb-44,THEFT F/AUTO,Non-Violent
Washington DC,4/22/20,4,22,2020,Feb-44,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/22/20,4,22,2020,Feb-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/22/20,4,22,2020,Feb-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/22/20,4,22,2020,Feb-44,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Feb-44,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/22/20,4,22,2020,Feb-44,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/22/20,4,22,2020,Feb-44,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Feb-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/22/20,4,22,2020,Feb-44,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Feb-44,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/22/20,4,22,2020,Feb-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/22/20,4,22,2020,Feb-44,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Feb-44,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/22/20,4,22,2020,Feb-44,ROBBERY,Non-Violent
Washington DC,4/22/20,4,22,2020,Feb-44,THEFT F/AUTO,Non-Violent
Washington DC,4/22/20,4,22,2020,Feb-44,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Feb-44,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Feb-44,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Feb-44,THEFT/OTHER,Non-Violent
Washington DC,4/22/20,4,22,2020,Feb-44,THEFT F/AUTO,Non-Violent
Washington DC,4/22/20,4,22,2020,Feb-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Feb-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Feb-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Feb-44,THEFT F/AUTO,Non-Violent
Washington DC,4/23/20,4,23,2020,Feb-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,ROBBERY,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,THEFT F/AUTO,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,THEFT F/AUTO,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,ROBBERY,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,BURGLARY,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,ROBBERY,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,BURGLARY,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,BURGLARY,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,ROBBERY,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,THEFT F/AUTO,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,THEFT F/AUTO,Non-Violent
