City,Date,month,day,year,Date,OFFENSE,Violent/Non-Violent
Washington DC,8/21/19,8,21,2019,Nov-75,THEFT/OTHER,
Washington DC,8/21/19,8,21,2019,Nov-75,THEFT/OTHER,
Washington DC,8/21/19,8,21,2019,Nov-75,THEFT/OTHER,
Washington DC,8/21/19,8,21,2019,Nov-75,THEFT/OTHER,
Washington DC,8/21/19,8,21,2019,Nov-75,ROBBERY,
Washington DC,8/21/19,8,21,2019,Nov-75,THEFT/OTHER,
Washington DC,8/21/19,8,21,2019,Nov-75,THEFT F/AUTO,
Washington DC,8/21/19,8,21,2019,Nov-75,THEFT F/AUTO,
Washington DC,8/21/19,8,21,2019,Nov-75,THEFT F/AUTO,
Washington DC,8/21/19,8,21,2019,Nov-75,THEFT F/AUTO,
Washington DC,8/21/19,8,21,2019,Nov-75,THEFT/OTHER,
Washington DC,8/21/19,8,21,2019,Nov-75,THEFT/OTHER,
Washington DC,8/21/19,8,21,2019,Nov-75,THEFT F/AUTO,
Washington DC,8/21/19,8,21,2019,Nov-75,THEFT/OTHER,
Washington DC,8/21/19,8,21,2019,Nov-75,THEFT F/AUTO,
Washington DC,8/21/19,8,21,2019,Nov-75,THEFT/OTHER,
Washington DC,8/21/19,8,21,2019,Nov-75,THEFT F/AUTO,
Washington DC,8/21/19,8,21,2019,Nov-75,THEFT F/AUTO,
Washington DC,8/21/19,8,21,2019,Nov-75,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/21/19,8,21,2019,Dec-75,THEFT/OTHER,
Washington DC,8/21/19,8,21,2019,Dec-75,THEFT F/AUTO,
Washington DC,8/21/19,8,21,2019,Dec-75,BURGLARY,
Washington DC,8/21/19,8,21,2019,Dec-75,THEFT F/AUTO,
Washington DC,8/21/19,8,21,2019,Dec-75,THEFT/OTHER,
Washington DC,8/21/19,8,21,2019,Dec-75,ROBBERY,
Washington DC,8/22/19,8,22,2019,Dec-75,HOMICIDE,
Washington DC,8/22/19,8,22,2019,Dec-75,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Dec-75,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Dec-75,ROBBERY,
Washington DC,8/22/19,8,22,2019,Dec-75,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Dec-75,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/22/19,8,22,2019,Dec-75,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Dec-75,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Dec-75,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Dec-75,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/22/19,8,22,2019,Dec-75,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Dec-75,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Dec-75,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Dec-75,MOTOR VEHICLE THEFT,
Washington DC,8/22/19,8,22,2019,Dec-75,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Dec-75,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Dec-75,BURGLARY,
Washington DC,8/22/19,8,22,2019,Dec-75,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Dec-75,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Dec-75,MOTOR VEHICLE THEFT,
Washington DC,8/22/19,8,22,2019,Dec-75,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Dec-75,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Dec-75,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Dec-75,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Dec-75,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Jan-76,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Jan-76,ROBBERY,
Washington DC,8/22/19,8,22,2019,Jan-76,ROBBERY,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Jan-76,MOTOR VEHICLE THEFT,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Jan-76,SEX ABUSE,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Jan-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Feb-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Feb-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Feb-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Feb-76,ROBBERY,
Washington DC,8/22/19,8,22,2019,Feb-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Feb-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Feb-76,SEX ABUSE,
Washington DC,8/22/19,8,22,2019,Feb-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Feb-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Feb-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Feb-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Feb-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Feb-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Feb-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Feb-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Feb-76,BURGLARY,
Washington DC,8/22/19,8,22,2019,Feb-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Feb-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Feb-76,BURGLARY,
Washington DC,8/22/19,8,22,2019,Feb-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Feb-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Feb-76,ROBBERY,
Washington DC,8/22/19,8,22,2019,Feb-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Feb-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Feb-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Feb-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Feb-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Feb-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Feb-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Mar-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Mar-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Mar-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Mar-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Mar-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Mar-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Mar-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Mar-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Mar-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Mar-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Mar-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Mar-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Mar-76,MOTOR VEHICLE THEFT,
Washington DC,8/22/19,8,22,2019,Mar-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Mar-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Mar-76,THEFT/OTHER,
Washington DC,8/22/19,8,22,2019,Mar-76,THEFT F/AUTO,
Washington DC,8/22/19,8,22,2019,Mar-76,BURGLARY,
Washington DC,8/23/19,8,23,2019,Mar-76,HOMICIDE,
Washington DC,8/23/19,8,23,2019,Mar-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Mar-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,Mar-76,BURGLARY,
Washington DC,8/23/19,8,23,2019,Mar-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Mar-76,ROBBERY,
Washington DC,8/23/19,8,23,2019,Mar-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Mar-76,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/23/19,8,23,2019,Mar-76,ROBBERY,
Washington DC,8/23/19,8,23,2019,Mar-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,Mar-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,Mar-76,ROBBERY,
Washington DC,8/23/19,8,23,2019,Mar-76,SEX ABUSE,
Washington DC,8/23/19,8,23,2019,Apr-76,ROBBERY,
Washington DC,8/23/19,8,23,2019,Apr-76,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/23/19,8,23,2019,Apr-76,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Apr-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,May-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,May-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,May-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,May-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,May-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,May-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,May-76,ROBBERY,
Washington DC,8/23/19,8,23,2019,May-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,May-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,May-76,MOTOR VEHICLE THEFT,
Washington DC,8/23/19,8,23,2019,May-76,ROBBERY,
Washington DC,8/23/19,8,23,2019,May-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,May-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,May-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,May-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,May-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,May-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,May-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,May-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,May-76,MOTOR VEHICLE THEFT,
Washington DC,8/23/19,8,23,2019,May-76,MOTOR VEHICLE THEFT,
Washington DC,8/23/19,8,23,2019,May-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,May-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,May-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,May-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,May-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,May-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,May-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,May-76,ROBBERY,
Washington DC,8/23/19,8,23,2019,May-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,May-76,ROBBERY,
Washington DC,8/23/19,8,23,2019,Jun-76,MOTOR VEHICLE THEFT,
Washington DC,8/23/19,8,23,2019,Jun-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,Jun-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Jun-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Jun-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,Jun-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Jun-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Jun-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,Jun-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Jun-76,ROBBERY,
Washington DC,8/23/19,8,23,2019,Jun-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Jun-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,Jun-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Jun-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Jun-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Jun-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,Jun-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Jun-76,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/23/19,8,23,2019,Jun-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,Jun-76,THEFT F/AUTO,
Washington DC,8/23/19,8,23,2019,Jun-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Jun-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Jun-76,BURGLARY,
Washington DC,8/23/19,8,23,2019,Jun-76,THEFT/OTHER,
Washington DC,8/23/19,8,23,2019,Jun-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Jun-76,ROBBERY,
Washington DC,8/24/19,8,24,2019,Jun-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Jun-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Jun-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Jun-76,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/24/19,8,24,2019,Jul-76,MOTOR VEHICLE THEFT,
Washington DC,8/24/19,8,24,2019,Jul-76,ROBBERY,
Washington DC,8/24/19,8,24,2019,Jul-76,ROBBERY,
Washington DC,8/24/19,8,24,2019,Jul-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Jul-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Jul-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Jul-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Jul-76,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/24/19,8,24,2019,Jul-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Jul-76,ROBBERY,
Washington DC,8/24/19,8,24,2019,Jul-76,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/24/19,8,24,2019,Jul-76,BURGLARY,
Washington DC,8/24/19,8,24,2019,Jul-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Jul-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Jul-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Jul-76,MOTOR VEHICLE THEFT,
Washington DC,8/24/19,8,24,2019,Jul-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Jul-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Jul-76,BURGLARY,
Washington DC,8/24/19,8,24,2019,Jul-76,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/24/19,8,24,2019,Jul-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Jul-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Jul-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Jul-76,BURGLARY,
Washington DC,8/24/19,8,24,2019,Jul-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Jul-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Jul-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Jul-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Jul-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Jul-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Jul-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Aug-76,BURGLARY,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Aug-76,SEX ABUSE,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Aug-76,MOTOR VEHICLE THEFT,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Aug-76,BURGLARY,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Aug-76,MOTOR VEHICLE THEFT,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Aug-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Sep-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Sep-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Sep-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Sep-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Sep-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Sep-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Sep-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Sep-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Sep-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Sep-76,MOTOR VEHICLE THEFT,
Washington DC,8/24/19,8,24,2019,Sep-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Sep-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Sep-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Sep-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Sep-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Sep-76,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/24/19,8,24,2019,Sep-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Sep-76,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/24/19,8,24,2019,Sep-76,MOTOR VEHICLE THEFT,
Washington DC,8/24/19,8,24,2019,Sep-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Sep-76,ROBBERY,
Washington DC,8/24/19,8,24,2019,Sep-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Sep-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Sep-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Sep-76,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/24/19,8,24,2019,Sep-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Sep-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Sep-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Sep-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Sep-76,SEX ABUSE,
Washington DC,8/24/19,8,24,2019,Oct-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Oct-76,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/24/19,8,24,2019,Oct-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Oct-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Oct-76,ROBBERY,
Washington DC,8/24/19,8,24,2019,Oct-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Oct-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Oct-76,THEFT F/AUTO,
Washington DC,8/24/19,8,24,2019,Oct-76,THEFT/OTHER,
Washington DC,8/24/19,8,24,2019,Oct-76,BURGLARY,
Washington DC,8/25/19,8,25,2019,Oct-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Oct-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Oct-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Oct-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Oct-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Oct-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Oct-76,MOTOR VEHICLE THEFT,
Washington DC,8/25/19,8,25,2019,Oct-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Oct-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Oct-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Oct-76,ROBBERY,
Washington DC,8/25/19,8,25,2019,Oct-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Oct-76,ROBBERY,
Washington DC,8/25/19,8,25,2019,Oct-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Oct-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Oct-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Oct-76,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/25/19,8,25,2019,Oct-76,ROBBERY,
Washington DC,8/25/19,8,25,2019,Oct-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Oct-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Oct-76,MOTOR VEHICLE THEFT,
Washington DC,8/25/19,8,25,2019,Nov-76,ROBBERY,
Washington DC,8/25/19,8,25,2019,Nov-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Nov-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Nov-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Nov-76,BURGLARY,
Washington DC,8/25/19,8,25,2019,Nov-76,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/25/19,8,25,2019,Nov-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Nov-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Nov-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Nov-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Nov-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Nov-76,SEX ABUSE,
Washington DC,8/25/19,8,25,2019,Nov-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Nov-76,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/25/19,8,25,2019,Nov-76,MOTOR VEHICLE THEFT,
Washington DC,8/25/19,8,25,2019,Nov-76,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/25/19,8,25,2019,Nov-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Nov-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Nov-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Nov-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Nov-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Nov-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Nov-76,MOTOR VEHICLE THEFT,
Washington DC,8/25/19,8,25,2019,Nov-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Nov-76,THEFT F/AUTO,
